Gene;GeneEntrezID.combi;MetagCluster17;EntrezID;TCGA-A1-A0SK-01;TCGA-AC-A2BK-01;TCGA-A7-A5ZV-01;TCGA-AQ-A54N-01;TCGA-AC-A2QJ-01;TCGA-AC-A2QH-01;TCGA-A2-A04U-01;TCGA-B6-A0I1-01;TCGA-A2-A4S1-01;TCGA-AC-A7VC-01;TCGA-AN-A0FL-01;TCGA-A1-A0SO-01;TCGA-AN-A04D-01;TCGA-A2-A3XU-01;TCGA-AN-A0AR-01;TCGA-AC-A62X-01;TCGA-AN-A0FJ-01;TCGA-A8-A07C-01;TCGA-A1-A0SB-01;TCGA-A7-A13E-01;TCGA-AO-A1KR-01;TCGA-B6-A0X1-01;TCGA-AN-A0G0-01;TCGA-AR-A1AH-01;TCGA-AR-A251-01;TCGA-B6-A0IQ-01;TCGA-AR-A0TP-01;TCGA-A1-A0SP-01;TCGA-A7-A0CE-01;TCGA-A2-A0YE-01;TCGA-AR-A256-01;TCGA-AO-A0J6-01;TCGA-A2-A0D0-01;TCGA-AO-A124-01;TCGA-A8-A07R-01;TCGA-AO-A128-01;TCGA-AN-A0XU-01;TCGA-A8-A07O-01;TCGA-B6-A0WX-01;TCGA-A2-A04P-01;TCGA-B6-A402-01;TCGA-AO-A0J2-01;TCGA-A2-A3XT-01;TCGA-AR-A0U0-01;TCGA-AR-A2LR-01;TCGA-AO-A12F-01;TCGA-A7-A6VW-01;TCGA-AN-A0AL-01;TCGA-AO-A03U-01;TCGA-A7-A26G-01;TCGA-BH-A0B9-01;TCGA-A2-A0T2-01;TCGA-A2-A4RX-01;TCGA-BH-A0BW-01;TCGA-B6-A0I6-01;TCGA-A2-A04T-01;TCGA-AC-A6IW-01;TCGA-AN-A0AT-01;TCGA-A2-A0T0-01;TCGA-A2-A0YM-01;TCGA-A7-A0DA-01;TCGA-AR-A1AI-01;TCGA-A7-A26I-01;TCGA-A2-A0CL-01;TCGA-A2-A0EQ-01;TCGA-EW-A1OV-01;TCGA-GM-A2DH-01;TCGA-A2-A3Y0-01;TCGA-A7-A4SE-01;TCGA-AN-A0FX-01;TCGA-B6-A0RU-01;TCGA-A7-A13D-01;TCGA-B6-A0RE-01;TCGA-A7-A6VV-01;TCGA-AR-A1AY-01;TCGA-BH-A0AV-01;TCGA-AR-A0U4-01;TCGA-A2-A3XS-01;TCGA-A2-A3XX-01;TCGA-AC-A8OQ-01;TCGA-B6-A409-01;TCGA-B6-A400-01;TCGA-A2-A3XY-01;TCGA-LL-A5YP-01;TCGA-OL-A5S0-01;TCGA-E9-A1NC-01;TCGA-A2-A0CM-01;TCGA-S3-AA10-01;TCGA-A7-A4SD-01;TCGA-B6-A3ZX-01;TCGA-AR-A1AQ-01;TCGA-A2-A0D2-01;TCGA-A7-A6VY-01;TCGA-BH-A0B3-01;TCGA-AO-A129-01;TCGA-E2-A573-01;TCGA-E9-A3QA-01;TCGA-B6-A0IJ-01;TCGA-A2-A04Q-01;TCGA-C8-A12V-01;TCGA-C8-A12K-01;TCGA-A2-A0SX-01;TCGA-A2-A25F-01;TCGA-A8-A07U-01;TCGA-AR-A1AJ-01;TCGA-B6-A0RT-01;TCGA-AR-A1AR-01;TCGA-BH-A1F0-01;TCGA-AR-A1AO-01;TCGA-EW-A1P1-01;TCGA-AQ-A04J-01;TCGA-BH-A0BL-01;TCGA-E2-A1AZ-01;TCGA-AR-A0TS-01;TCGA-AR-A24Q-01;TCGA-A8-A08R-01;TCGA-AO-A0J4-01;TCGA-BH-A0WA-01;TCGA-EW-A1OW-01;TCGA-BH-A0BG-01;TCGA-BH-A208-01;TCGA-D8-A27M-01;TCGA-EW-A3U0-01;TCGA-EW-A1P7-01;TCGA-LL-A441-01;TCGA-S3-AA15-01;TCGA-PL-A8LZ-01;TCGA-BH-A0RX-01;TCGA-EW-A6SB-01;TCGA-D8-A1JL-01;TCGA-BH-A18Q-01;TCGA-D8-A27F-01;TCGA-BH-A1FC-01;TCGA-GI-A2C9-01;TCGA-E2-A14X-01;TCGA-E2-A1LH-01;TCGA-GM-A2DF-01;TCGA-D8-A27H-01;TCGA-LL-A73Y-01;TCGA-BH-A18T-01;TCGA-GM-A3XL-01;TCGA-EW-A1P8-01;TCGA-BH-A1F6-01;TCGA-OL-A66I-01;TCGA-E9-A244-01;TCGA-E9-A1ND-01;TCGA-D8-A1XQ-01;TCGA-E2-A1LI-01;TCGA-BH-A18V-01;TCGA-D8-A147-01;TCGA-C8-A134-01;TCGA-D8-A142-01;TCGA-BH-A18G-01;TCGA-A7-A26F-01;TCGA-D8-A13Z-01;TCGA-E2-A159-01;TCGA-D8-A143-01;TCGA-C8-A27B-01;TCGA-D8-A1JF-01;TCGA-A8-A09X-01;TCGA-AC-A5EH-01;TCGA-C8-A131-01;TCGA-C8-A26X-01;TCGA-D8-A1JK-01;TCGA-GM-A2DD-01;TCGA-JL-A3YW-01;TCGA-LL-A740-01;TCGA-LL-A5YO-01;TCGA-BH-A0E6-01;TCGA-AR-A0TU-01;TCGA-E2-A14N-01;TCGA-E2-A150-01;TCGA-BH-A203-01;TCGA-E2-A1II-01;TCGA-E2-A1B6-01;TCGA-D8-A1XW-01;TCGA-E9-A243-01;TCGA-BH-A18V-06;TCGA-D8-A1XK-01;TCGA-EW-A1PH-01;TCGA-LL-A6FR-01;TCGA-OL-A5D7-01;TCGA-E2-A14R-01;TCGA-BH-A6R9-01;TCGA-GM-A2DB-01;TCGA-EW-A1PB-01;TCGA-OL-A6VO-01;TCGA-E9-A248-01;TCGA-PL-A8LV-01;TCGA-OL-A5RW-01;TCGA-EW-A1P4-01;TCGA-E9-A1N8-01;TCGA-AR-A5QQ-01;TCGA-E2-A1LL-01;TCGA-E9-A22G-01;TCGA-BH-A0E0-01;TCGA-C8-A1HJ-01;TCGA-LL-A8F5-01;TCGA-C8-A26Y-01;TCGA-E9-A1RH-01;TCGA-E2-A1LK-01;TCGA-E2-A574-01;TCGA-HN-A2NL-01;TCGA-E2-A158-01;TCGA-E2-A1LS-01;TCGA-E9-A5FL-01;TCGA-BH-A1FE-06;TCGA-E2-A1LG-01
HLA-F;HLA-F|3134;MHC1;3134;6.3295;7.5843;9.7646;11.4361;11.3395;10.4939;9.0295;13.3022;12.4418;10.4594;10.2819;8.6773;8.0038;8.7836;7.4886;12.7322;8.0859;9.1208;8.1454;9.3512;10.8249;12.0718;8.7705;7.3953;9.6444;9.8152;8.9965;9.7583;11.1856;9.1221;9.4638;12.3126;10.2382;11.4162;10.8877;12.345;12.196;9.6559;10.3906;11.3515;11.8588;11.7981;12.5916;12.8589;8.6399;7.8208;12.9582;11.0973;10.8532;8.6505;11.5671;9.8205;10.6351;12.3036;8.9674;10.3444;12.5526;11.0562;9.5212;11.5925;10.749;11.2482;9.4264;11.9413;11.3415;11.291;10.5457;11.5713;11.5204;9.7522;9;9.7992;10.0743;10.4128;9.7811;9.5517;10.9801;11.1072;11.8958;12.4561;11.4108;11.1019;11.9539;10.4352;11.8174;13.0417;11.5043;13.1319;12.2615;11.9796;12.0065;10.0205;12.1699;12.5073;11.3584;13.8279;13.2617;12.4424;12.8402;12.1996;12.5253;11.2517;11.614;12.6321;12.2578;12.1751;10.0596;11.2222;11.4175;10.0656;10.7807;10.9403;10.5164;10.9138;9.5578;10.6519;12.6794;10.8037;11.9558;13.001;9.127;12.7426;12.7392;12.4641;11.3701;11.3492;13.2931;12.4706;13.6529;11.5288;11.7652;10.0048;11.2663;12.7803;11.3816;12.4942;11.5189;11.5191;10.268;10.5721;12.1671;10.5483;9.6573;13.0984;9.1341;12.8622;11.6796;11.7193;12.6826;11.1999;11.7318;9.6928;9.9749;10.3513;10.3203;9.5508;9.2555;11.7913;7.8765;10.0735;10.0195;9.109;11.0127;11.638;11.3787;11.7457;9.6237;12.5478;11.2432;11.9333;9.5049;11.7612;9.9554;11.5511;12.9838;11.1178;10.9986;13.9541;11.2993;12.2802;12.5724;12.5227;11.7799;11.6188;10.7988;11.7525;10.9686;10.2532;12.0724;12.7811;12.2963;9.2931;12.4286;8.2753;10.7302;8.2829;8.9554;11.9624;11.3089;8.2027;10.9282;10.693;10.5772;10.2812;7.887;11.7076;10.5877;12.201
PSMB8;PSMB8|5696;MHC1;5696;8.1353;8.7129;10.0033;11.2664;11.8612;11.5135;9.5847;10.9404;11.8257;10.6366;11.1177;6.9637;8.5988;11.0094;7.6076;12.4382;9.4015;8.5184;8.4592;10.1595;11.9408;11.8252;10.0946;8.4182;8.9081;10.1668;9.1878;10.2791;10.4091;10.3874;10.8859;11.9325;11.5544;10.7188;10.4361;11.893;11.6324;9.8341;9.5085;11.862;10.0703;12.5964;11.4023;13.5604;9.4694;8.8783;12.4161;11.1281;10.8987;10.0026;12.0257;9.2485;10.2992;11.9957;8.5596;9.2047;12.465;10.5744;8.8497;10.6317;9.9605;10.8782;9.828;11.3108;11.2803;11.0826;11.2927;11.7318;10.8185;9.5197;10.6257;9.7181;10.2281;10.5309;9.7979;9.7493;10.8928;10.1526;10.9843;12.0566;10.515;10.6387;11.5236;10.0403;11.5421;12.5496;11.8487;12.1231;11.1276;10.9874;11.7947;9.6185;11.8982;11.9653;11.0286;12.7199;12.5392;11.7501;12.4288;11.927;12.5456;11.2863;11.3716;11.8592;11.9152;11.133;10.4179;10.9832;10.928;10.0572;11.0076;10.5671;10.2808;9.8777;9.6367;10.009;11.1078;10.509;11.4759;12.4052;9.5196;12.1949;10.9255;11.2567;10.6761;11.2632;12.2866;12.1879;12.3765;11.5441;11.7522;10.4344;11.4755;11.1347;11.1206;11.7035;10.0959;10.8606;10.3682;11.0761;12.3524;11.0128;9.3141;12.2505;8.5573;12.3089;11.6424;11.7154;11.7994;10.6897;12.0694;9.0844;10.9142;10.3313;9.5235;9.8639;9.2064;11.4414;7.885;9.6965;10.1194;10.1079;11.7917;12.0244;11.2081;11.1549;9.1108;12.051;9.7966;11.8008;10.9675;11.1102;10.4868;11.4527;12.3104;10.6544;11.4812;12.7459;11.4793;11.3451;11.7071;12.1974;11.865;10.9591;11.8107;12.3039;11.549;11.2008;10.6471;12.259;12.3279;9.4276;12.141;9.3606;10.7267;7.8076;10.0563;12.5582;11.7743;9.9923;9.1027;11.0949;11.4209;9.6523;10.0328;12.1063;10.5328;12.2681
PSMB9;PSMB9|5698;MHC1;5698;5.5646;6.0496;9.4235;9.3114;10.964;7.5682;7.2741;8.7847;11.1091;9.0185;9.3886;6.4425;6.3458;7.7176;6.3151;10.2777;7.8131;7.5482;4.9834;7.7902;10.37;10.568;7.8468;6.4845;7.8495;8.9222;6.4216;8.8669;8.9292;7.7643;9.0174;11.3175;10.245;9.2294;8.8731;11.6971;10.7644;8.3648;8.7338;10.6326;7.3359;11.1231;9.7152;11.8889;7.1477;6.8065;11.5977;9.8348;9.1582;8.2155;11.2021;8.3389;8.2483;11.3888;7.3764;8.9032;11.0611;9.1966;8.2622;8.7855;8.1723;10.417;7.8613;10.7329;10.234;10.0239;9.8268;10.5915;8.6328;7.6326;8.2362;8.3629;7.6775;8.5137;8.3974;7.8623;9.9316;8.2895;8.9124;9.9674;8.7013;9.0784;10.2498;8.5433;9.9349;11.3767;10.5949;11.0806;10.9586;9.8967;10.8118;9.0981;10.8301;11.0815;10.1162;11.7886;11.6042;10.8038;12.0619;11.5756;12.0834;10.0394;10.4437;11.2577;11.2284;10.6047;8.7012;9.8499;9.6551;8.9628;9.323;9.6647;8.9589;9.3341;8.705;9.3878;10.0075;9.1854;9.5352;11.3473;8.1038;11.4985;10.3705;10.3377;9.56;10.1144;11.4636;10.8234;11.8958;10.1572;10.2311;8.0453;10.649;9.6198;8.6704;10.755;9.3895;8.6197;8.9051;9.407;11.3757;9.5776;8.9225;11.8153;7.6459;10.9812;10.4385;10.137;11.4002;9.268;10.5351;7.8943;8.2396;8.6189;9.0645;9.3259;9.2483;10.0498;7.0126;9.4021;9.0888;7.8846;10.7454;11.2552;10.4599;9.8561;7.8245;11.0852;9.1144;11.1921;9.7543;10.3547;8.8383;11.3538;11.8751;9.0402;10.1212;12.6579;9.4319;8.9964;8.884;11.0108;10.7133;10.1802;10.4083;11.9109;9.5025;9.6368;9.5682;10.6665;11.5124;8.5339;11.8718;8.7653;8.7009;7.0905;8.3684;12.405;10.2634;8.6139;7.1661;9.6329;9.56;7.8278;6.7696;10.8164;8.6025;11.4367
TAP1;TAP1|6890;MHC1;6890;8.7752;9.9094;11.3043;10.8571;11.2166;11.9842;9.7009;11.7388;11.9177;11.0221;12.4257;10.1833;8.9099;11.0292;8.5769;13.3405;11.3516;9.8565;8.3013;10.913;12.2572;13.7562;11.1005;10.1636;10.7824;11.453;9.5853;11.1677;12.4203;11.0551;12.0825;13.6025;12.7792;11.8144;12.4488;14.1779;13.1484;11.4676;10.6583;12.2807;10.2423;13.7549;12.5037;15.3531;10.9611;8.897;13.0869;12.0801;11.287;11.121;12.8647;10.6513;11.5708;14.2929;10.3872;10.8774;13.5701;11.8382;10.1851;11.8969;12.1557;13.1836;11.4955;12.9007;12.8741;12.7553;12.8818;13.3521;12.7084;10.2937;11.0326;11.1483;11.4557;11.1356;11.8894;10.198;12.8679;10.8812;11.5713;12.8615;10.7315;12.0478;12.8801;10.701;12.4801;13.3055;13.5308;15.0654;13.5931;12.0272;13.5884;11.3916;13.5587;13.9459;12.1539;13.7423;14.6724;13.3438;14.3816;14.1214;14.2843;12.4972;13.1841;14.3796;13.5614;12.8207;11.4683;12.7168;11.7443;11.1672;11.4467;12.0883;11.7037;11.3444;11.3032;12.2073;12.9374;12.5272;12.4538;13.6951;10.2546;13.9813;12.4721;12.5951;11.9145;12.291;14.5482;13.8893;14.1423;13.6258;13.1075;11.2299;13.395;12.4531;11.5949;12.89;11.0661;11.1504;10.8399;11.9775;14.0217;12.045;12.0241;13.7659;10.8238;13.9301;13.5204;13.1812;13.7123;12.1671;13.7252;10.6091;10.6565;11.6723;12.123;11.5217;11.4123;13.1759;9.7921;11.3469;11.2757;10.3511;12.9281;13.5341;12.5339;12.128;10.1153;13.2983;10.9455;13.5296;13.0686;12.8006;11.1611;14.6924;13.8346;12.3597;12.5384;14.435;12.8236;12.957;10.9541;13.7594;13.4823;12.3447;11.4781;14.0309;13.2944;12.2259;11.9809;13.1105;14.432;11.2919;13.1971;10.3627;12.7719;8.9695;11.7067;13.6942;12.3354;10.5508;11.7886;11.7919;12.3308;11.0648;9.2926;11.5481;11.4595;13.5517
TAP2;TAP2|6891;MHC1;6891;8.0559;9.9538;11.7976;9.676;10.0961;11.4222;9.0493;10.9553;11.8705;10.8373;10.8889;9.0765;8.8214;10.9843;8.8893;12.7332;10.5487;8.9539;8.7477;11.0241;11.7289;12.2866;10.4942;9.3548;11.0014;10.8073;11.0019;9.9473;11.5154;9.8696;11.1833;12.6553;11.2683;11.0913;11.6469;13.083;11.9005;10.203;9.7338;11.3542;10.2447;11.9109;11.7366;13.9353;10.8181;8.975;12.5518;10.3404;10.9668;11.0658;11.8248;9.924;11.1134;12.4741;9.3876;9.9772;12.8232;10.9415;9.0611;11.7441;11.7079;11.7193;10.6962;11.8529;11.5447;11.4163;11.5033;12.2104;11.7408;10.8906;10.8021;10.646;10.6397;10.9307;11.5558;11.2492;11.6498;10.7572;10.5436;12.443;10.3332;11.6773;11.9273;10.7577;11.8195;12.3093;12.5458;13.9069;12.5866;11.9049;11.7119;10.8756;12.8754;12.5648;11.0559;12.3975;13.8972;12.1386;13.015;12.7993;13.387;11.508;12.1241;13.0543;11.4869;11.6132;10.4886;11.9331;10.6878;10.6281;11.073;10.8156;11.4011;11.1379;10.8269;11.7953;11.941;12.3629;11.8533;12.9763;9.4696;13.236;11.5388;12.414;11.3917;11.9358;12.8768;12.5269;12.5677;12.4995;12.6802;11.2309;11.8793;11.7853;11.6647;11.796;11.4936;12.155;11.207;11.783;11.7569;12.0214;11.5084;12.7955;10.0556;12.913;12.1372;12.4921;12.0636;11.1593;13.0111;9.713;9.4297;11.2607;11.2178;10.5446;10.1103;12.6028;8.5363;10.0783;9.9444;10.0832;11.3562;11.9674;11.2616;11.4052;9.1363;11.7764;10.4439;11.8524;11.5082;11.774;10.0138;12.4066;12.4838;11.1841;11.5381;13.0227;12.0931;11.9626;10.7868;12.1334;12.2871;11.5092;10.7257;12.5946;12.3345;10.9384;11.2986;12.4625;13.1205;10.9595;12.6211;10.8926;10.8003;8.0219;10.5037;12.7267;11.4374;10.0611;12.1093;10.83;11.6188;10.3054;9.7421;11.159;10.5185;12.3173
IFI6;IFI6|2537;IFN;2537;8.091;8.8858;12.7745;12.1206;13.9573;10.3745;9.861;12.2064;13.9326;10.4604;13.6141;10.1745;9.8694;10.0991;8.7305;14.6644;7.738;8.8589;8.8315;11.868;12.7678;13.1486;10.2265;9.1594;10.4746;11.1556;8.9424;11.025;13.7267;13.1244;11.0687;12.0328;12.3204;12.7238;14.8143;13.1783;10.4087;10.3849;11.8299;12.7875;11.0609;13.2158;12.3742;14.4672;11.7744;8.0069;14.6357;13.3349;10.8992;9.9576;10.9978;11.5774;10.2312;13.8345;9.3768;10.5741;12.5308;10.1704;9.7483;12.9139;12.5031;10.8076;12.4328;13.8702;12.2054;11.3696;13.1269;12.5123;13.2021;10.024;10.4669;12.7967;10.8512;10.5436;9.4341;10.6551;10.0755;13.1303;12.3766;11.5666;12.2482;14.125;13.8835;10.7236;13.4805;15.1035;11.5043;13.3653;13.1332;10.7444;13.4602;11.1721;12.4965;13.4823;11.6927;14.9442;12.6493;10.4658;12.6012;13.3273;12.9332;12.6532;11.8289;14.3552;13.1714;12.9305;11.1512;13.6237;13.5464;11.1445;11.1463;11.4784;12.1541;10.2485;10.498;14.0174;13.2358;13.2375;12.1731;12.075;10.2442;11.2851;11.9889;12.1572;12.6063;11.0975;15.5821;13.4433;11.891;13.6135;11.6173;10.1156;10.3567;13.202;9.9838;13.1077;12.1079;12.6686;10.7194;9.8475;13.3548;11.0233;13.8329;11.9731;11.6881;13.8297;11.5713;12.5724;10.0466;13.2694;12.3842;9.909;10.8681;12.8292;14.8107;11.6107;9.5917;11.1585;8.4679;11.8883;11.6587;11.1582;13.0179;12.6221;13.8143;12.525;10.0781;12.2023;11.5812;13.5871;14.2596;11.4845;10.608;12.0998;14.8072;10.4498;10.8003;10.4767;11.4523;15.217;14.4225;12.9562;13.4374;12.937;11.5845;13.1375;14.9539;12.7382;10.659;15.4474;9.7478;10.3668;13.1224;11.2245;14.1785;8.8083;12.0894;13.9822;10.6114;10.7349;14.1164;11.0601;13.4003;8.7565;10.1378;13.2067;12.0386;9.1659
IFI44;IFI44|10561;IFN;10561;7.3403;7.9903;7.7789;9.3361;10.1143;9.5307;9.0983;9.5316;10.932;9.4402;9.6408;9.5635;7.6785;6.9402;6.5047;12.8719;6.3686;7.6453;7.6447;9.1959;10.2276;11.2711;8.4074;8.2328;8.8062;10.0153;6.3336;8.2779;9.4899;10.4297;9.4145;11.3611;10.2078;10.8005;12.6928;11.5558;9.8913;8.0566;8.8114;10.1047;8.6495;9.9321;9.2321;12.6855;9.4743;6.8411;12.114;10.1764;9.0038;9.0661;9.5421;8.6519;8.5687;12.1574;7.9274;8.4022;11.037;7.9628;6.9754;12.0614;9.5175;10.8992;10.945;11.145;8.6901;9.3761;10.4759;10.6692;10.765;8.8742;7.7044;9.8;8.0431;8.9656;8.0528;9.2111;8.8603;10.246;9.7428;9.7346;9.1019;10.3936;11.1662;8.6831;10.712;10.9553;10.5609;11.0774;11.1298;8.0003;11.9551;8.9421;10.4904;11.1421;10.0734;12.0346;11.0977;8.9566;10.3926;11.7312;11.052;10.7817;10.0579;11.5145;11.8151;11.506;10.1918;11.4067;10.6712;9.2126;9.352;9.6598;11.3286;9.363;7.7461;9.9821;10.1914;9.6569;10.9653;10.5593;8.5933;10.0365;9.4064;9.9967;10.8875;9.3277;12.8072;10.8694;9.6357;12.1379;10.893;8.02;8.9201;10.5249;8.8798;9.912;9.2573;8.7562;9.1955;7.778;11.1986;9.9269;10.1839;10.55;8.7414;11.9927;8.731;11.6225;8.7174;12.529;10.1184;7.6511;9.2131;11.5798;10.59;9.6586;8.6415;10.4217;6.9327;8.9889;8.5187;7.5263;9.3249;9.5407;10.2861;9.8363;8.0008;9.5728;8.5926;11.4819;12.4689;10.1448;8.097;10.856;13.0038;9.8834;10.0878;9.4759;11.0064;12.449;10.4191;10.5512;11.3349;10.2406;9.1204;12.1447;11.9008;10.1365;8.4916;11.5192;9.3158;8.87;10.54;9.4127;12.3128;5.9669;10.5429;10.7965;8.6448;7.7804;9.8945;7.3943;11.1118;7.0285;8.2133;9.9209;8.65;9.7565
IFI44L;IFI44L|10964;IFN;10964;3.7992;7.2383;8.2861;9.8863;9.111;9.4916;7.6325;9.1384;10.6321;5.7898;9.6891;8.7237;6.5852;6.7136;6.6823;13.3762;5.486;8.2374;5.9708;9.3312;9.6884;11.7243;8.3451;7.4818;9.3354;9.7048;5.9246;8.0366;10.1246;9.6802;9.5042;11.6664;10.5984;9.9935;12.4202;12.323;9.1067;8.076;9.7994;10.8305;8.6289;10.2116;10.0621;13.5931;9.9682;5.92;11.8924;10.2772;9.2744;9.1435;9.9425;9.048;7.8037;13.3666;8.0477;9.2849;11.2891;7.0303;6.7033;13.4779;10.8531;10.4116;10.9224;12.5506;10.0806;10.2165;10.6523;9.8186;11.6964;8.0295;8.0556;10.2633;8.793;8.381;7.9978;8.3871;8.5747;10.8386;9.9424;9.5059;9.6491;11.1203;11.8477;8.1475;10.6869;11.2212;11.1786;11.6283;11.4298;8.6892;11.9126;9.3776;10.6364;10.9878;10.5576;12.1103;11.6452;9.3576;11.0046;12.493;11.6952;11.6537;10.9308;12.5251;12.7301;12.6757;10.2441;12.2609;11.033;9.6812;10.2007;10.4302;11.8292;10.169;8.1628;10.9953;10.3914;9.8797;10.7361;11.0697;8.6382;10.5667;9.9346;10.0518;11.6167;9.1416;13.8335;11.3851;9.9672;12.7586;11.7666;8.4082;9.6281;11.1469;8.8077;10.2766;9.6159;8.0534;7.8204;8.3868;11.6783;9.7628;11.4071;10.9509;9.2725;12.3539;9.0714;11.7095;9.5322;13.5354;9.921;7.239;8.6519;12.3422;11.9854;9.584;6.5497;10.8058;7.0126;9.9739;8.8925;6.7527;9.1987;9.9831;11.0291;9.6753;7.7534;10.2321;8.9646;12.1676;12.642;10.9045;8.4855;10.99;13.4119;10.1312;10.5049;10.5321;11.3655;12.8647;10.2656;10.9698;11.6146;10.601;8.0044;12.4509;12.1062;10.0351;8.6478;12.3829;8.8407;7.8291;9.955;8.228;12.309;5.9528;10.2371;10.1733;7.1219;7.4627;9.0477;7.4039;11.2405;6.7857;7.0127;9.4498;8.6676;8.0572
IFIT1;IFIT1|3434;IFN;3434;4.7633;7.7196;9.0047;10.2056;8.4455;8.3109;7.6953;9.7757;10.546;8.7312;12.1211;8.1987;7.1181;6.9072;6.7944;15.5268;6.4892;7.4681;6.9954;9.4443;10.3824;12.7468;7.4808;7.3604;9.0446;8.9105;7.0091;8.2243;10.2113;9.7034;10.0102;10.6108;10.0542;10.4702;13.6433;11.8611;8.4529;8.7626;9.9557;10.8802;8.933;9.7286;9.3317;13.9847;9.5603;5.8366;11.9374;10.8486;9.2765;8.9188;9.2769;9.9002;7.8239;12.4635;7.5599;9.0693;10.8151;6.6831;7.327;11.8565;10.2298;9.2281;11.4922;12.6688;10.0111;9.8987;11.4032;9.304;11.0769;8.6255;8.9817;10.465;9.2069;8.7207;7.9664;9.5263;7.2943;9.8633;9.5811;9.5735;10.3225;10.9465;11.7068;8.2127;11.1335;11.8045;11.2014;10.6805;11.0869;7.814;10.7854;9.2617;9.8591;10.9398;9.7386;12.5328;10.5666;8.6998;10.2232;12.0369;11.6925;11.1023;10.0796;12.6747;11.8824;11.7405;10.068;13.0909;11.071;9.3011;9.2512;9.3469;11.6841;10.0059;8.2301;11.7041;10.8946;10.2753;11.031;10.8295;9.6868;9.5473;9.2059;9.3443;10.3088;7.6675;14.3537;11.6257;8.7964;12.3263;10.3756;8.5514;8.8998;11.0974;7.9434;10.764;10.7123;11.0332;8.4572;8.3382;10.3312;9.6585;11.5537;10.2227;9.7;12.1436;9.1122;11.1482;9.2182;12.412;8.9209;7.7839;8.8486;11.9631;11.7249;9.1088;6.4282;9.8258;6.8518;9.8558;9.5663;7.7968;10.0376;9.8804;11.4521;10.2578;8.245;9.8406;9.3732;10.9602;11.8787;9.9596;8.3541;10.8841;12.2318;10.1265;9.0107;8.218;9.3723;13.5534;9.9575;10.9997;10.5934;10.1797;8.673;12.1404;12.6804;10.8544;7.8939;13.2608;7.8427;8.8584;9.2374;8.8861;11.1535;6.5767;10.1606;10.3144;7.184;7.8614;11.3863;7.9987;10.2301;6.2294;6.525;9.3886;8.6309;6.6989
IFIT2;IFIT2|3433;IFN;3433;5.2189;7.3972;8.4467;8.8229;7.2582;7.8924;7.4602;9.5854;9.2165;8.8608;10.1878;7.1647;6.6895;6.2095;6.7755;14.8104;6.9051;8.1764;6.3026;8.8443;8.7741;12.407;7.7381;7.0568;9.1656;8.0348;6.9511;7.9794;9.6243;8.8127;9.5641;9.9644;10.3021;9.2867;12.1037;11.8459;8.6214;8.0823;9.2081;10.5847;8.4505;9.4124;9.3594;14.1553;9.324;6.1448;10.3866;9.7955;9.145;9.2705;8.7758;9.5456;8.0327;12.1101;7.5947;8.9435;10.0253;6.9752;6.9716;11.1114;9.1462;9.3301;10.3923;11.9888;9.3045;9.339;10.1617;8.0623;10.1771;8.4365;8.3106;9.2744;8.4912;8.8241;7.6235;9.8287;8.1964;9.158;8.4926;9.2378;9.4647;9.4124;10.1261;7.5207;9.7629;10.2878;11.4921;10.1256;10.647;8.6364;9.6671;8.2431;9.1937;9.8594;8.608;11.4549;10.9101;8.6534;10.5802;11.4029;11.4409;10.3539;10.3804;12.0181;11.1783;11.3136;9.8848;12.7557;10.1661;8.9045;8.8806;9.2436;10.9046;10.3741;8.0876;11.4353;10.4186;9.5868;9.9451;10.625;9.5315;10.3747;9.6375;9.9773;9.184;7.9975;13.2583;10.2379;7.8514;11.9003;10.4773;7.9632;8.3674;10.2589;8.3533;10.8044;12.7435;10.8812;8.9578;8.3541;9.6299;8.8107;12.0682;10.1968;9.6004;11.3232;8.9786;10.935;9.0774;11.3559;8.406;7.9939;8.1344;12.0225;10.5068;9.5907;7.4006;11.3655;6.912;9.8435;8.9597;7.7874;10.4424;10.0572;10.3424;10.0112;7.6499;9.4835;8.2777;8.3948;10.3148;10.6065;8.7912;10.0369;10.544;10.6159;9.5343;8.9168;9.4096;11.9038;8.1325;10.4912;11.0266;8.8387;9.7445;11.6646;11.7064;9.4996;7.5687;12.5845;8.2763;8.6881;7.9651;7.961;9.4628;6.9482;9.3708;9.1421;7.7977;7.491;9.7979;6.9464;8.3364;6.032;6.8152;8.5779;7.219;8.804
